transaction_id,card_id,timestamp,amount,merchant_category,channel,distance_from_home_km,is_international,is_fraud,fraud_type,fraud_stage,customer_profile,hard_negative_type
TX_000086808,CARD_00247,2025-06-13T12:49:38,9.73,services,ONLINE,16.65,0,1,testing_cashout,probe,high_spend,none
TX_000086809,CARD_00639,2025-06-13T12:50:19,194.33,retail,ATM,11.65,0,0,legitimate,none,variable,none
TX_000086810,CARD_01601,2025-06-13T12:50:41,18.33,services,ONLINE,6.63,0,0,legitimate,none,traveler,legitimate_micro_purchases
TX_000086811,CARD_01648,2025-06-13T12:51:02,133.92,pharmacy,ONLINE,1.01,0,0,legitimate,none,variable,none
TX_000086812,CARD_01999,2025-06-13T12:51:59,362.87,travel,ONLINE,20.59,0,0,legitimate,none,variable,none
TX_000086813,CARD_02597,2025-06-13T12:52:39,485.85,entertainment,POS,1.6,0,0,legitimate,none,regular,none
TX_000086814,CARD_01184,2025-06-13T12:56:26,84.16,electronics,POS,0.61,0,0,legitimate,none,regular,none
TX_000086815,CARD_01247,2025-06-13T12:58:14,6291.98,travel,ATM,7.49,0,0,legitimate,none,high_spend,none
TX_000086816,CARD_01013,2025-06-13T12:59:02,107.36,services,ONLINE,1.83,0,0,legitimate,none,online,none
TX_000086817,CARD_00489,2025-06-13T13:00:12,197.86,retail,CONTACTLESS,2.26,0,0,legitimate,none,online,none
TX_000086818,CARD_01303,2025-06-13T13:00:40,206.16,services,ONLINE,13.47,0,0,legitimate,none,variable,none
TX_000086819,CARD_02384,2025-06-13T13:02:33,70.69,restaurant,CONTACTLESS,8.13,0,0,legitimate,none,regular,none
TX_000086820,CARD_01806,2025-06-13T13:02:41,2054.94,electronics,ONLINE,7.89,0,0,legitimate,none,high_spend,none
TX_000086821,CARD_02106,2025-06-13T13:11:00,1978.12,electronics,POS,20.06,0,0,legitimate,none,high_spend,none
TX_000086822,CARD_01331,2025-06-13T13:11:27,833.85,retail,POS,12.97,0,0,legitimate,none,variable,none
TX_000086823,CARD_01986,2025-06-13T13:11:31,1299.43,grocery,ONLINE,20.75,0,0,legitimate,none,traveler,none
TX_000086824,CARD_00247,2025-06-13T13:11:38,885.82,other,ATM,90.27,1,1,testing_cashout,cashout,high_spend,none
TX_000086825,CARD_00668,2025-06-13T13:15:43,1372.78,other,ONLINE,73.73,0,0,legitimate,none,traveler,none
TX_000086826,CARD_01141,2025-06-13T13:15:59,82.28,grocery,ATM,16.14,0,0,legitimate,none,regular,none
TX_000086827,CARD_01075,2025-06-13T13:17:19,50.41,other,POS,96.44,0,0,legitimate,none,variable,none
TX_000086828,CARD_00252,2025-06-13T13:19:04,185.86,electronics,CONTACTLESS,29.02,0,0,legitimate,none,variable,none
TX_000086829,CARD_00381,2025-06-13T13:19:33,640.62,electronics,CONTACTLESS,2.0,0,0,legitimate,none,online,none
TX_000086830,CARD_01251,2025-06-13T13:19:58,33.56,grocery,CONTACTLESS,12.16,0,0,legitimate,none,regular,none
TX_000086831,CARD_00045,2025-06-13T13:21:44,330.29,retail,POS,19.32,0,0,legitimate,none,variable,none
TX_000086832,CARD_02360,2025-06-13T13:23:30,95.52,other,POS,17.84,0,0,legitimate,none,regular,none
TX_000086833,CARD_01201,2025-06-13T13:23:38,96.02,restaurant,ONLINE,1.03,0,0,legitimate,none,online,none
TX_000086834,CARD_02123,2025-06-13T13:25:41,218.14,retail,POS,15.91,0,0,legitimate,none,regular,none
TX_000086835,CARD_00370,2025-06-13T13:25:45,156.43,retail,POS,198.02,0,0,legitimate,none,traveler,none
TX_000086836,CARD_01811,2025-06-13T13:27:02,27.34,fuel,POS,13.02,0,0,legitimate,none,regular,none
TX_000086837,CARD_02525,2025-06-13T13:27:21,202.71,restaurant,POS,61.08,0,0,legitimate,none,traveler,none
TX_000086838,CARD_01517,2025-06-13T13:29:57,71.17,grocery,POS,3.38,0,0,legitimate,none,regular,none
TX_000086839,CARD_00330,2025-06-13T13:30:05,45.23,fuel,CONTACTLESS,36.9,0,0,legitimate,none,regular,none
TX_000086840,CARD_01868,2025-06-13T13:30:43,62.42,restaurant,ONLINE,4.56,0,0,legitimate,none,regular,none
TX_000086841,CARD_01206,2025-06-13T13:32:26,45.34,restaurant,POS,6.0,0,0,legitimate,none,regular,none
TX_000086842,CARD_02684,2025-06-13T13:33:34,562.82,grocery,POS,22.13,0,0,legitimate,none,high_spend,none
TX_000086843,CARD_01460,2025-06-13T13:35:18,189.41,retail,POS,10.56,0,0,legitimate,none,regular,none
TX_000086844,CARD_01537,2025-06-13T13:39:09,547.43,grocery,ATM,13.95,0,0,legitimate,none,variable,none
TX_000086845,CARD_00883,2025-06-13T13:39:38,220.23,grocery,ONLINE,20.42,0,0,legitimate,none,traveler,none
TX_000086846,CARD_01406,2025-06-13T13:41:08,17.81,fuel,CONTACTLESS,7.06,0,0,legitimate,none,regular,none
TX_000086847,CARD_00441,2025-06-13T13:41:57,96.7,retail,ONLINE,5.85,0,0,legitimate,none,variable,none
TX_000086848,CARD_00349,2025-06-13T13:45:12,442.16,retail,POS,27.07,0,0,legitimate,none,high_spend,none
TX_000086849,CARD_02579,2025-06-13T13:46:02,73.16,grocery,CONTACTLESS,12.98,0,0,legitimate,none,regular,none
TX_000086850,CARD_02624,2025-06-13T13:46:19,465.56,restaurant,ATM,31.04,0,0,legitimate,none,traveler,none
TX_000086851,CARD_01223,2025-06-13T13:47:09,1590.44,electronics,POS,56.07,0,0,legitimate,none,traveler,none
TX_000086852,CARD_01335,2025-06-13T13:50:11,248.17,travel,POS,203.53,0,0,legitimate,none,traveler,none
TX_000086853,CARD_01159,2025-06-13T13:51:06,79.79,retail,POS,13.28,0,0,legitimate,none,online,none
TX_000086854,CARD_02329,2025-06-13T13:52:31,65.01,retail,ATM,13.37,0,0,legitimate,none,online,none
TX_000086855,CARD_00431,2025-06-13T13:52:45,402.35,travel,POS,117.4,0,0,legitimate,none,traveler,none
TX_000086856,CARD_01962,2025-06-13T13:53:40,50.98,restaurant,ONLINE,2.24,0,0,legitimate,none,online,none
TX_000086857,CARD_02248,2025-06-13T13:54:01,4906.27,travel,POS,55.39,0,0,legitimate,none,high_spend,none
TX_000086858,CARD_01491,2025-06-13T13:57:11,24.46,entertainment,POS,2.36,0,0,legitimate,none,regular,none
TX_000086859,CARD_00868,2025-06-13T13:59:13,874.59,travel,ATM,19.34,0,0,legitimate,none,variable,none
TX_000086860,CARD_02644,2025-06-13T14:01:01,239.89,restaurant,POS,8.29,0,0,legitimate,none,variable,none
TX_000086861,CARD_02497,2025-06-13T14:05:29,172.86,grocery,ONLINE,1.14,0,0,legitimate,none,online,none
TX_000086862,CARD_01124,2025-06-13T14:07:46,195.11,grocery,CONTACTLESS,9.15,0,0,legitimate,none,regular,none
TX_000086863,CARD_01685,2025-06-13T14:09:42,35.61,fuel,POS,7.57,0,0,legitimate,none,regular,none
TX_000086864,CARD_02629,2025-06-13T14:14:32,51.97,grocery,POS,8.06,0,0,legitimate,none,regular,none
TX_000086865,CARD_02587,2025-06-13T14:20:35,88.78,grocery,ONLINE,1.1,0,0,legitimate,none,regular,none
TX_000086866,CARD_01741,2025-06-13T14:21:51,94.4,grocery,ATM,2.93,0,0,legitimate,none,regular,none
TX_000086867,CARD_00011,2025-06-13T14:25:01,63.62,grocery,CONTACTLESS,18.45,0,0,legitimate,none,regular,none
TX_000086868,CARD_02574,2025-06-13T14:25:11,29.98,services,ATM,90.51,0,0,legitimate,none,variable,none
TX_000086869,CARD_02763,2025-06-13T14:26:44,130.79,retail,ONLINE,0.89,0,0,legitimate,none,regular,none
TX_000086870,CARD_01364,2025-06-13T14:28:39,92.66,fuel,POS,6.09,0,0,legitimate,none,regular,none
TX_000086871,CARD_02738,2025-06-13T14:32:19,194.9,travel,ONLINE,2.83,0,0,legitimate,none,online,none
TX_000086872,CARD_01377,2025-06-13T14:32:20,1267.39,grocery,ONLINE,12.88,0,0,legitimate,none,high_spend,none
TX_000086873,CARD_01512,2025-06-13T14:33:50,201.79,entertainment,POS,22.69,0,0,legitimate,none,regular,none
TX_000086874,CARD_01551,2025-06-13T14:33:52,256.69,services,POS,7.94,0,0,legitimate,none,regular,none
TX_000086875,CARD_01066,2025-06-13T14:35:46,514.44,travel,ONLINE,3355.23,1,0,legitimate,none,traveler,none
TX_000086876,CARD_00905,2025-06-13T14:36:11,658.01,travel,ATM,194.18,0,0,legitimate,none,traveler,none
TX_000086877,CARD_02290,2025-06-13T14:37:19,64.61,grocery,POS,4.97,0,0,legitimate,none,regular,none
TX_000086878,CARD_00187,2025-06-13T14:38:48,36.73,fuel,ATM,3.06,0,0,legitimate,none,regular,none
TX_000086879,CARD_00682,2025-06-13T14:39:34,42.32,entertainment,ONLINE,0.41,0,0,legitimate,none,regular,none
TX_000086880,CARD_02389,2025-06-13T14:41:29,413.75,travel,CONTACTLESS,59.58,0,0,legitimate,none,variable,none
TX_000086881,CARD_00895,2025-06-13T14:43:31,1748.84,travel,ONLINE,6.28,0,0,legitimate,none,variable,none
TX_000086882,CARD_00428,2025-06-13T14:44:55,116.37,grocery,POS,46.55,0,0,legitimate,none,variable,none
TX_000086883,CARD_00510,2025-06-13T14:47:35,45.39,pharmacy,ONLINE,0.33,0,0,legitimate,none,regular,none
TX_000086884,CARD_01240,2025-06-13T14:50:33,111.47,pharmacy,POS,7.78,0,0,legitimate,none,regular,none
TX_000086885,CARD_02441,2025-06-13T14:52:38,210.14,restaurant,ONLINE,92.64,0,0,legitimate,none,traveler,none
TX_000086886,CARD_02291,2025-06-13T14:54:13,423.75,services,ONLINE,17.78,0,0,legitimate,none,traveler,none
TX_000086887,CARD_00173,2025-06-13T14:56:21,40.42,grocery,CONTACTLESS,5.15,0,0,legitimate,none,regular,none
TX_000086888,CARD_01550,2025-06-13T14:57:35,115.28,grocery,ONLINE,1.09,0,0,legitimate,none,regular,none
TX_000086889,CARD_00436,2025-06-13T15:01:57,208.47,grocery,POS,6.84,0,0,legitimate,none,regular,none
TX_000086890,CARD_01778,2025-06-13T15:03:10,241.68,retail,CONTACTLESS,18.0,0,0,legitimate,none,online,none
TX_000086891,CARD_00271,2025-06-13T15:03:46,63.36,pharmacy,ONLINE,1.21,0,0,legitimate,none,regular,none
TX_000086892,CARD_00630,2025-06-13T15:06:43,124.56,other,POS,99.84,0,0,legitimate,none,variable,none
TX_000086893,CARD_01570,2025-06-13T15:07:16,146.49,entertainment,ONLINE,6.61,0,0,legitimate,none,online,none
TX_000086894,CARD_01910,2025-06-13T15:09:19,246.24,grocery,ONLINE,51.53,0,0,legitimate,none,traveler,none
TX_000086895,CARD_00077,2025-06-13T15:09:25,49.55,fuel,POS,11.05,0,0,legitimate,none,regular,none
TX_000086896,CARD_02435,2025-06-13T15:12:35,229.1,other,POS,4183.74,1,0,legitimate,none,high_spend,none
TX_000086897,CARD_02069,2025-06-13T15:13:40,100.52,grocery,POS,3.79,0,0,legitimate,none,regular,none
TX_000086898,CARD_02683,2025-06-13T15:14:15,137.64,pharmacy,POS,18.59,0,0,legitimate,none,regular,none
TX_000086899,CARD_01805,2025-06-13T15:15:48,115.79,retail,POS,8.18,0,0,legitimate,none,high_spend,none
TX_000086900,CARD_02511,2025-06-13T15:17:04,499.36,retail,ATM,12.23,0,0,legitimate,none,online,none
TX_000086901,CARD_01995,2025-06-13T15:17:33,135.93,grocery,ONLINE,1.01,0,0,legitimate,none,online,none
TX_000086902,CARD_00905,2025-06-13T15:18:53,916.9,restaurant,ONLINE,8.28,0,0,legitimate,none,traveler,none
TX_000086903,CARD_00925,2025-06-13T15:19:03,141.98,grocery,POS,12.77,0,0,legitimate,none,regular,none
TX_000086904,CARD_02269,2025-06-13T15:21:21,298.21,retail,CONTACTLESS,52.21,0,0,legitimate,none,variable,none
TX_000086905,CARD_00545,2025-06-13T15:25:06,80.88,pharmacy,POS,54.19,0,0,legitimate,none,regular,none
TX_000086906,CARD_02631,2025-06-13T15:25:34,169.75,grocery,POS,4.18,0,0,legitimate,none,regular,none
TX_000086907,CARD_00561,2025-06-13T15:28:39,157.7,other,CONTACTLESS,15.79,0,0,legitimate,none,regular,none
TX_000086908,CARD_01329,2025-06-13T15:28:39,247.09,grocery,POS,10.77,0,0,legitimate,none,regular,none
TX_000086909,CARD_00041,2025-06-13T15:30:05,43.74,grocery,ONLINE,3.87,0,0,legitimate,none,online,none
TX_000086910,CARD_01399,2025-06-13T15:30:58,193.78,electronics,ONLINE,1.3,0,0,legitimate,none,online,none
TX_000086911,CARD_02568,2025-06-13T15:31:10,207.71,entertainment,ATM,17.33,0,0,legitimate,none,regular,none
TX_000086912,CARD_02290,2025-06-13T15:32:32,77.12,restaurant,CONTACTLESS,7.56,0,0,legitimate,none,regular,none
TX_000086913,CARD_00375,2025-06-13T15:33:04,44.1,grocery,CONTACTLESS,34.12,0,0,legitimate,none,regular,none
TX_000086914,CARD_00059,2025-06-13T15:33:15,162.91,pharmacy,CONTACTLESS,3.48,0,0,legitimate,none,regular,none
TX_000086915,CARD_01770,2025-06-13T15:33:29,198.62,entertainment,CONTACTLESS,48.22,0,0,legitimate,none,variable,none
TX_000086916,CARD_00068,2025-06-13T15:35:39,110.44,retail,ATM,1.16,0,0,legitimate,none,regular,none
TX_000086917,CARD_02634,2025-06-13T15:36:52,691.75,travel,ONLINE,0.87,0,0,legitimate,none,high_spend,none
TX_000086918,CARD_00534,2025-06-13T15:37:06,235.49,fuel,ATM,41.53,0,0,legitimate,none,high_spend,none
TX_000086919,CARD_02719,2025-06-13T15:41:14,52.74,restaurant,POS,4.67,0,0,legitimate,none,regular,none
TX_000086920,CARD_01864,2025-06-13T15:42:35,353.5,pharmacy,ONLINE,1.24,0,0,legitimate,none,online,none
TX_000086921,CARD_02171,2025-06-13T15:43:01,18.55,fuel,POS,2.94,0,0,legitimate,none,online,none
TX_000086922,CARD_01102,2025-06-13T15:43:38,57.61,retail,CONTACTLESS,24.08,0,0,legitimate,none,regular,none
TX_000086923,CARD_02214,2025-06-13T15:44:07,1216.24,entertainment,ONLINE,4.14,0,0,legitimate,none,online,none
TX_000086924,CARD_01248,2025-06-13T15:44:08,185.2,travel,ATM,1453.0,1,1,channel_takeover,entry,regular,none
TX_000086925,CARD_01037,2025-06-13T15:45:40,81.65,retail,POS,11.12,0,0,legitimate,none,regular,none
TX_000086926,CARD_00507,2025-06-13T15:45:42,158.21,restaurant,CONTACTLESS,6.13,0,0,legitimate,none,regular,none
TX_000086927,CARD_02124,2025-06-13T15:45:45,120.61,grocery,CONTACTLESS,19.25,0,0,legitimate,none,regular,none
TX_000086928,CARD_01801,2025-06-13T15:47:03,265.18,pharmacy,CONTACTLESS,7.69,0,0,legitimate,none,high_spend,none
TX_000086929,CARD_00627,2025-06-13T15:48:13,755.83,electronics,ONLINE,24.06,0,0,legitimate,none,variable,none
TX_000086930,CARD_01042,2025-06-13T15:48:38,188.19,grocery,ONLINE,3116.58,1,0,legitimate,none,high_spend,none
TX_000086931,CARD_02626,2025-06-13T15:50:21,687.32,services,ONLINE,3.09,0,0,legitimate,none,online,none
TX_000086932,CARD_02285,2025-06-13T15:50:46,36.36,grocery,POS,5.05,0,0,legitimate,none,regular,none
TX_000086933,CARD_00604,2025-06-13T15:52:54,236.94,services,POS,182.58,0,0,legitimate,none,variable,none
TX_000086934,CARD_02361,2025-06-13T15:53:22,1277.43,electronics,ONLINE,0.37,0,0,legitimate,none,variable,none
TX_000086935,CARD_00731,2025-06-13T15:55:18,75.25,grocery,POS,3.13,0,0,legitimate,none,regular,none
TX_000086936,CARD_01397,2025-06-13T15:56:27,407.59,other,POS,4.74,0,0,legitimate,none,online,none
TX_000086937,CARD_02711,2025-06-13T15:56:59,517.04,retail,ATM,238.09,0,0,legitimate,none,traveler,none
TX_000086938,CARD_00293,2025-06-13T15:57:57,412.28,travel,ONLINE,26.34,0,0,legitimate,none,traveler,none
TX_000086939,CARD_01983,2025-06-13T16:01:14,16.08,entertainment,CONTACTLESS,2.75,0,0,legitimate,none,variable,none
TX_000086940,CARD_02097,2025-06-13T16:01:42,76.11,services,ONLINE,7.78,0,0,legitimate,none,regular,none
TX_000086941,CARD_02339,2025-06-13T16:04:10,102.25,retail,ONLINE,0.55,0,0,legitimate,none,online,none
TX_000086942,CARD_00828,2025-06-13T16:04:26,67.31,grocery,ATM,2.51,0,0,legitimate,none,regular,none
TX_000086943,CARD_00820,2025-06-13T16:04:34,327.02,retail,CONTACTLESS,28.75,0,0,legitimate,none,regular,none
TX_000086944,CARD_02667,2025-06-13T16:04:40,996.93,travel,ONLINE,70.67,0,0,legitimate,none,traveler,none
TX_000086945,CARD_02013,2025-06-13T16:05:01,155.62,entertainment,POS,13.67,0,0,legitimate,none,regular,none
TX_000086946,CARD_01194,2025-06-13T16:07:38,880.8,electronics,ONLINE,17.66,0,0,legitimate,none,traveler,none
TX_000086947,CARD_02108,2025-06-13T16:07:44,1653.91,electronics,POS,263.37,0,0,legitimate,none,traveler,none
TX_000086948,CARD_01592,2025-06-13T16:09:59,75.2,grocery,POS,9.97,0,0,legitimate,none,regular,none
TX_000086949,CARD_00144,2025-06-13T16:15:10,22.59,restaurant,CONTACTLESS,9.21,0,0,legitimate,none,online,none
TX_000086950,CARD_01827,2025-06-13T16:15:34,172.68,electronics,ONLINE,0.27,0,0,legitimate,none,online,none
TX_000086951,CARD_01859,2025-06-13T16:16:10,71.8,entertainment,POS,34.75,0,0,legitimate,none,regular,none
TX_000086952,CARD_02103,2025-06-13T16:17:02,1028.78,electronics,POS,34.87,0,0,legitimate,none,variable,none
TX_000086953,CARD_02298,2025-06-13T16:18:04,92.51,retail,POS,29.89,0,0,legitimate,none,regular,none
TX_000086954,CARD_00138,2025-06-13T16:18:25,32.28,entertainment,ONLINE,5.28,0,0,legitimate,none,online,none
TX_000086955,CARD_00876,2025-06-13T16:21:15,1236.0,travel,ONLINE,57.19,0,0,legitimate,none,traveler,none
TX_000086956,CARD_02426,2025-06-13T16:21:20,417.59,grocery,POS,26.37,0,0,legitimate,none,variable,none
TX_000086957,CARD_02626,2025-06-13T16:23:30,33.95,fuel,ONLINE,0.22,0,0,legitimate,none,online,none
TX_000086958,CARD_01248,2025-06-13T16:24:08,130.69,electronics,ONLINE,111.0,0,1,channel_takeover,transition,regular,none
TX_000086959,CARD_00723,2025-06-13T16:24:19,78.12,other,POS,10.71,0,0,legitimate,none,regular,none
TX_000086960,CARD_02478,2025-06-13T16:24:43,273.61,fuel,ONLINE,2.74,0,0,legitimate,none,regular,none
TX_000086961,CARD_01159,2025-06-13T16:24:51,230.01,restaurant,POS,12.37,0,0,legitimate,none,online,none
TX_000086962,CARD_02731,2025-06-13T16:28:37,146.87,grocery,POS,6.06,0,0,legitimate,none,regular,none
TX_000086963,CARD_01551,2025-06-13T16:28:48,100.86,pharmacy,CONTACTLESS,1.73,0,0,legitimate,none,regular,none
TX_000086964,CARD_00089,2025-06-13T16:30:44,65.21,fuel,POS,5.54,0,0,legitimate,none,regular,none
TX_000086965,CARD_01006,2025-06-13T16:33:51,70.45,grocery,ONLINE,0.9,0,0,legitimate,none,online,none
TX_000086966,CARD_01271,2025-06-13T16:34:58,285.26,retail,ONLINE,39.58,0,0,legitimate,none,traveler,none
TX_000086967,CARD_02764,2025-06-13T16:35:30,106.35,other,POS,8.08,0,0,legitimate,none,regular,none
TX_000086968,CARD_01858,2025-06-13T16:37:27,24.91,grocery,POS,8.52,0,0,legitimate,none,regular,none
TX_000086969,CARD_01505,2025-06-13T16:37:52,91.66,other,POS,23.11,0,0,legitimate,none,variable,none
TX_000086970,CARD_01305,2025-06-13T16:40:51,749.57,travel,CONTACTLESS,71.55,0,0,legitimate,none,variable,none
TX_000086971,CARD_01782,2025-06-13T16:41:58,202.57,fuel,ATM,100.69,0,0,legitimate,none,variable,none
TX_000086972,CARD_01027,2025-06-13T16:42:25,224.3,pharmacy,ONLINE,23.02,0,0,legitimate,none,traveler,none
TX_000086973,CARD_02474,2025-06-13T16:42:54,431.6,retail,ONLINE,0.79,0,0,legitimate,none,online,none
TX_000086974,CARD_00869,2025-06-13T16:44:11,36.57,grocery,CONTACTLESS,11.57,0,0,legitimate,none,regular,none
TX_000086975,CARD_02366,2025-06-13T16:45:24,398.93,grocery,POS,0.28,0,0,legitimate,none,high_spend,none
TX_000086976,CARD_02367,2025-06-13T16:45:34,73.83,restaurant,CONTACTLESS,12.68,0,0,legitimate,none,regular,none
TX_000086977,CARD_01248,2025-06-13T16:47:08,340.06,services,CONTACTLESS,2662.73,1,1,channel_takeover,completion,regular,none
TX_000086978,CARD_02042,2025-06-13T16:48:16,222.95,entertainment,CONTACTLESS,120.26,0,0,legitimate,none,variable,none
TX_000086979,CARD_02107,2025-06-13T16:48:56,162.24,entertainment,POS,2.1,0,0,legitimate,none,high_spend,none
TX_000086980,CARD_02425,2025-06-13T16:48:58,736.28,retail,CONTACTLESS,89.46,0,0,legitimate,none,traveler,none
TX_000086981,CARD_01892,2025-06-13T16:51:36,2217.99,electronics,ONLINE,9.89,0,0,legitimate,none,variable,none
TX_000086982,CARD_00200,2025-06-13T16:52:08,56.69,grocery,CONTACTLESS,2.57,0,0,legitimate,none,regular,none
TX_000086983,CARD_01294,2025-06-13T16:52:54,82.55,grocery,POS,44.54,0,0,legitimate,none,regular,none
TX_000086984,CARD_02143,2025-06-13T16:53:15,1082.74,electronics,POS,45.37,0,0,legitimate,none,variable,none
TX_000086985,CARD_02247,2025-06-13T16:53:30,110.86,grocery,POS,18.02,0,0,legitimate,none,regular,none
TX_000086986,CARD_02162,2025-06-13T16:56:31,24.08,fuel,CONTACTLESS,12.39,0,0,legitimate,none,regular,none
TX_000086987,CARD_01744,2025-06-13T16:57:23,58.83,grocery,ONLINE,28.01,0,0,legitimate,none,traveler,none
TX_000086988,CARD_01542,2025-06-13T16:57:36,76.96,other,POS,12.23,0,0,legitimate,none,regular,none
TX_000086989,CARD_01476,2025-06-13T16:59:48,122.36,grocery,ONLINE,1.6,0,0,legitimate,none,online,none
TX_000086990,CARD_01240,2025-06-13T17:02:04,68.76,fuel,POS,2.74,0,0,legitimate,none,regular,none
TX_000086991,CARD_01011,2025-06-13T17:03:04,269.85,restaurant,CONTACTLESS,10.56,0,0,legitimate,none,high_spend,none
TX_000086992,CARD_00225,2025-06-13T17:03:17,146.67,services,CONTACTLESS,6.78,0,0,legitimate,none,regular,none
TX_000086993,CARD_00480,2025-06-13T17:07:08,460.2,electronics,POS,8.02,0,0,legitimate,none,online,none
TX_000086994,CARD_02688,2025-06-13T17:07:31,1568.51,travel,ONLINE,10.29,0,0,legitimate,none,high_spend,none
TX_000086995,CARD_00922,2025-06-13T17:11:02,71.77,grocery,POS,18.76,0,0,legitimate,none,variable,none
TX_000086996,CARD_00567,2025-06-13T17:11:14,20.03,fuel,ONLINE,5.7,0,0,legitimate,none,variable,none
TX_000086997,CARD_01037,2025-06-13T17:13:28,110.45,grocery,CONTACTLESS,1.64,0,0,legitimate,none,regular,none
TX_000086998,CARD_00566,2025-06-13T17:13:45,538.92,travel,POS,5.12,0,0,legitimate,none,high_spend,none
TX_000086999,CARD_02603,2025-06-13T17:13:54,77.21,grocery,ONLINE,0.79,0,0,legitimate,none,online,none
TX_000087000,CARD_01191,2025-06-13T17:16:18,37.33,grocery,POS,1.18,0,0,legitimate,none,online,none
TX_000087001,CARD_00185,2025-06-13T17:16:55,277.61,electronics,ONLINE,10.0,0,0,legitimate,none,variable,none
TX_000087002,CARD_02153,2025-06-13T17:22:08,474.64,fuel,ONLINE,2.36,0,0,legitimate,none,variable,none
TX_000087003,CARD_01088,2025-06-13T17:23:38,261.34,retail,POS,72.21,0,0,legitimate,none,variable,none
TX_000087004,CARD_02602,2025-06-13T17:27:06,942.79,travel,POS,26.45,0,0,legitimate,none,high_spend,none
TX_000087005,CARD_02285,2025-06-13T17:31:59,66.5,restaurant,CONTACTLESS,41.68,0,0,legitimate,none,regular,none
TX_000087006,CARD_01305,2025-06-13T17:35:01,4614.94,travel,CONTACTLESS,33.92,0,0,legitimate,none,variable,none
TX_000087007,CARD_00924,2025-06-13T17:35:55,76.94,entertainment,ONLINE,2.35,0,0,legitimate,none,online,none
TX_000087008,CARD_00208,2025-06-13T17:36:41,1364.02,restaurant,ONLINE,2.8,0,0,legitimate,none,high_spend,none
TX_000087009,CARD_00524,2025-06-13T17:38:22,694.93,electronics,POS,28.62,0,0,legitimate,none,high_spend,none
TX_000087010,CARD_01213,2025-06-13T17:38:51,188.99,entertainment,POS,13.08,0,0,legitimate,none,online,none
TX_000087011,CARD_02631,2025-06-13T17:40:21,44.16,retail,CONTACTLESS,3.76,0,0,legitimate,none,regular,none
TX_000087012,CARD_01030,2025-06-13T17:40:53,79.64,entertainment,ONLINE,2.83,0,0,legitimate,none,online,none
TX_000087013,CARD_02756,2025-06-13T17:41:00,196.52,retail,ONLINE,1.51,0,0,legitimate,none,variable,none
TX_000087014,CARD_02026,2025-06-13T17:42:45,704.38,electronics,ONLINE,3.11,0,0,legitimate,none,online,none
TX_000087015,CARD_01745,2025-06-13T17:43:03,304.88,retail,POS,8.94,0,0,legitimate,none,high_spend,none
TX_000087016,CARD_01322,2025-06-13T17:44:50,380.14,retail,ONLINE,0.39,0,0,legitimate,none,online,none
TX_000087017,CARD_00683,2025-06-13T17:44:58,143.14,services,POS,4.9,0,0,legitimate,none,regular,none
TX_000087018,CARD_01060,2025-06-13T17:45:11,2450.16,retail,ATM,21.61,0,0,legitimate,none,high_spend,none
TX_000087019,CARD_00573,2025-06-13T17:45:15,122.41,grocery,CONTACTLESS,9.57,0,0,legitimate,none,online,none
TX_000087020,CARD_02409,2025-06-13T17:49:19,46.58,pharmacy,CONTACTLESS,2.04,0,0,legitimate,none,regular,none
TX_000087021,CARD_00019,2025-06-13T17:49:48,334.01,electronics,ONLINE,3.33,0,0,legitimate,none,variable,none
TX_000087022,CARD_00950,2025-06-13T17:50:14,87.6,restaurant,ONLINE,4.97,0,0,legitimate,none,regular,none
TX_000087023,CARD_01302,2025-06-13T17:53:57,244.28,retail,ONLINE,1.61,0,0,legitimate,none,online,none
TX_000087024,CARD_00254,2025-06-13T17:54:06,468.28,electronics,CONTACTLESS,5.4,0,0,legitimate,none,regular,none
TX_000087025,CARD_01485,2025-06-13T17:55:06,726.67,grocery,ONLINE,0.6,0,0,legitimate,none,high_spend,none
TX_000087026,CARD_01238,2025-06-13T17:56:53,76.27,grocery,ONLINE,4.94,0,0,legitimate,none,online,none
TX_000087027,CARD_02604,2025-06-13T17:57:23,199.37,entertainment,POS,8.01,0,0,legitimate,none,variable,none
TX_000087028,CARD_01188,2025-06-13T18:05:18,575.01,services,POS,149.88,0,0,legitimate,none,traveler,none
TX_000087029,CARD_02390,2025-06-13T18:09:10,73.17,restaurant,CONTACTLESS,11.66,0,0,legitimate,none,regular,none
TX_000087030,CARD_01544,2025-06-13T18:10:54,73.49,fuel,CONTACTLESS,12.23,0,0,legitimate,none,regular,none
TX_000087031,CARD_01124,2025-06-13T18:11:53,47.6,grocery,POS,20.34,0,0,legitimate,none,regular,none
TX_000087032,CARD_02061,2025-06-13T18:15:16,182.94,restaurant,CONTACTLESS,314.58,0,0,legitimate,none,traveler,none
TX_000087033,CARD_00670,2025-06-13T18:18:01,51.2,entertainment,ONLINE,2.63,0,0,legitimate,none,online,none
TX_000087034,CARD_00378,2025-06-13T18:18:18,99.85,grocery,ONLINE,0.78,0,0,legitimate,none,online,none
TX_000087035,CARD_02213,2025-06-13T18:20:28,391.24,grocery,ONLINE,21.26,0,0,legitimate,none,variable,none
TX_000087036,CARD_01276,2025-06-13T18:24:33,52.18,retail,CONTACTLESS,12.43,0,0,legitimate,none,regular,none
TX_000087037,CARD_02611,2025-06-13T18:27:34,474.67,retail,POS,241.3,0,0,legitimate,none,traveler,none
